date,crop,price,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight,product,KRW/USD
2021-08-17,배추,9130,23.8,28.3,20.2,5.3,1.9,76.0,5.1,15.99,2017507.0,1177.08
2021-08-18,배추,10440,23.0,27.8,19.8,7.4,1.7,80.0,4.4,13.85,2017507.0,1170.18
2021-08-19,배추,11080,23.2,28.3,19.6,3.5,1.5,79.0,6.0,16.5,2017507.0,1173.89
2021-08-20,배추,10320,24.4,29.5,19.8,0.5,1.6,78.0,8.7,19.46,2017507.0,1180.4
2021-08-23,배추,9270,22.4,24.6,20.9,44.5,1.4,93.0,0.0,4.06,2017507.0,1169.73
2021-08-24,배추,8270,24.0,27.1,21.4,38.3,2.1,92.0,0.6,5.19,2017507.0,1165.43
2021-08-25,배추,9564,23.7,26.0,22.0,21.9,1.1,93.0,0.8,6.95,2017507.0,1164.24
2021-08-26,배추,9724,24.9,29.6,21.2,0.4,1.3,84.0,5.3,15.12,2017507.0,1169.88
2021-08-27,배추,9404,22.6,26.2,20.0,14.8,1.3,91.0,1.8,6.55,2017507.0,1162.5
2021-08-30,배추,11040,23.5,27.9,20.5,0.4,1.0,84.0,3.5,13.09,2017507.0,1166.33
2021-08-31,배추,10340,22.9,27.1,20.1,14.5,1.3,87.0,2.1,9.15,2017507.0,1158.32
2021-09-01,배추,11260,22.3,24.9,20.0,38.5,1.8,91.0,0.5,5.4,2017507.0,1156.03
2021-09-02,배추,13200,21.7,24.7,19.3,1.8,1.4,84.0,2.5,10.85,2017507.0,1160.95
2021-09-03,배추,12520,21.7,26.0,18.4,1.1,1.6,80.0,6.1,16.67,2017507.0,1155.44
2021-09-06,배추,12760,20.9,24.3,18.1,9.7,2.1,82.0,1.5,9.36,2017507.0,
2021-09-07,배추,14140,21.0,23.6,18.7,11.4,1.6,92.0,0.4,4.67,2017507.0,1162.88
2021-09-08,배추,14140,21.9,26.8,18.5,0.6,1.5,82.0,6.4,17.22,2017507.0,1166.21
2021-09-09,배추,13080,21.8,27.8,17.1,0.0,1.0,83.0,7.4,18.07,2017507.0,1169.61
2021-09-10,배추,13080,21.8,26.3,18.7,0.5,1.0,86.0,4.3,13.09,2017507.0,1169.63
2021-09-13,배추,15320,22.6,26.8,19.0,0.2,2.0,75.0,4.8,15.45,2017507.0,1173.33
2021-09-14,배추,15160,21.6,25.2,18.3,3.0,2.4,76.0,4.6,12.96,2017507.0,1170.71
2021-09-15,배추,15200,22.1,27.1,18.0,0.1,2.9,66.0,8.6,19.53,2017507.0,1168.58
2021-09-16,배추,15200,21.2,25.6,16.3,0.9,2.0,74.0,5.5,14.83,2017507.0,1171.23
2021-09-17,배추,15240,20.4,23.7,18.0,15.7,2.3,84.0,2.8,9.34,2017507.0,1175.34
2021-09-23,배추,15240,20.0,25.5,15.6,0.0,1.7,72.0,9.1,18.24,2017507.0,1173.48
2021-09-24,배추,13920,19.6,25.7,14.4,0.6,1.3,78.0,7.7,15.97,2017507.0,1176.53
2021-09-27,배추,11560,20.5,25.1,16.9,0.1,1.5,75.0,4.5,12.89,2017507.0,1175.9
2021-09-28,배추,11260,20.8,24.3,18.1,0.7,1.3,81.0,1.4,9.23,2017507.0,1183.61
2021-09-29,배추,10840,21.1,24.3,19.0,22.6,1.1,94.0,0.8,4.72,2017507.0,1181.75
2021-09-30,배추,10600,20.7,26.5,16.7,4.4,1.3,84.0,7.9,17.48,2017507.0,1183.7
2021-10-01,배추,10204,20.2,27.1,15.4,1.1,1.2,82.0,9.3,17.45,2017507.0,1187.24
2021-10-05,배추,9564,22.3,28.0,18.1,1.5,1.7,81.0,7.7,15.34,2017507.0,1188.31
2021-10-06,배추,8904,20.4,24.7,17.2,3.7,1.4,86.0,4.7,10.06,2017507.0,1192.6
2021-10-07,배추,8330,20.3,24.7,17.1,1.5,1.1,86.0,4.4,9.34,2017507.0,1190.76
2021-10-08,배추,7664,20.0,22.8,18.0,1.7,1.0,90.0,1.2,5.9,2017507.0,1194.58
2021-10-12,배추,6744,16.4,18.2,14.9,3.8,2.0,85.0,0.7,4.79,2017507.0,1198.72
2021-10-13,배추,6144,18.3,22.8,14.8,0.1,1.5,80.0,4.5,11.87,2017507.0,1193.89
2021-10-14,배추,5840,19.0,24.8,14.8,0.0,1.2,80.0,8.6,15.16,2017507.0,1186.3
2021-10-15,배추,5840,18.1,22.1,15.1,6.3,1.1,85.0,2.3,7.17,2017507.0,1182.34
2021-10-18,배추,6040,8.9,16.7,1.1,0.3,1.2,65.0,9.1,16.41,2017507.0,1187.55
2021-10-19,배추,7210,10.7,16.8,6.3,2.5,1.7,74.0,6.0,11.78,2017507.0,1175.32
2021-10-20,배추,7250,8.9,15.6,4.0,0.0,1.2,73.0,7.9,15.53,2017507.0,1175.05
2021-10-21,배추,6604,9.4,16.1,4.2,0.3,1.1,77.0,6.7,12.37,2017507.0,1177.25
2021-10-22,배추,7484,9.8,16.6,4.5,0.4,1.6,70.0,8.5,14.53,2017507.0,1176.85
2021-10-25,배추,7524,10.7,18.7,5.1,0.0,1.1,73.0,9.4,15.15,2017507.0,1167.59
2021-10-26,배추,7524,11.3,19.1,4.6,0.0,1.0,73.0,9.1,13.98,2017507.0,1167.58
2021-10-27,배추,7124,12.7,19.7,7.5,0.2,1.5,69.0,8.7,14.03,2017507.0,1171.19
2021-10-28,배추,7360,11.5,19.8,4.6,0.0,1.3,66.0,9.4,15.52,2017507.0,1167.34
2021-10-29,배추,7389,12.3,19.3,6.6,0.0,1.3,69.0,7.9,13.11,2017507.0,1174.94
2021-11-01,배추,7955,12.6,19.1,8.0,0.0,1.3,75.0,7.5,12.1,2017507.0,1177.73
2021-11-02,배추,8343,10.9,17.1,6.0,0.3,1.3,75.0,7.0,11.82,2017507.0,1177.04
2021-11-03,배추,8677,11.0,17.8,5.6,0.1,1.1,74.0,8.2,13.03,2017507.0,1184.56
2021-11-04,배추,9240,11.5,18.9,6.0,0.4,1.0,75.0,7.9,11.69,2017507.0,1186.77
2021-11-05,배추,10850,11.5,19.2,5.6,0.0,1.0,74.0,7.1,11.18,2017507.0,1183.28
2021-11-08,배추,11360,10.4,16.8,6.2,22.5,2.9,77.0,0.9,2.99,2017507.0,1180.64
2021-11-09,배추,11880,7.2,10.2,4.9,2.5,2.6,72.0,2.8,6.13,2017507.0,1178.64
2021-11-10,배추,12200,6.5,9.2,3.8,3.2,2.4,73.0,3.5,6.77,2017507.0,1181.16
2021-11-11,배추,13400,7.0,11.0,3.6,1.2,2.4,67.0,5.7,9.04,2017507.0,
2021-11-12,배추,13560,5.6,9.7,2.1,0.6,2.1,66.0,6.9,10.66,2017507.0,1179.23
2021-11-15,배추,12060,8.7,16.1,3.5,0.0,0.9,74.0,8.1,11.35,2017507.0,1181.61
2021-11-16,배추,11240,8.0,15.4,3.0,0.0,1.1,68.0,8.7,11.74,2017507.0,1183.3
2021-11-17,배추,10320,7.3,14.4,0.9,0.0,1.1,65.0,8.5,12.12,2017507.0,1182.4
2021-11-18,배추,11400,9.8,16.4,3.5,0.0,1.4,73.0,6.6,9.24,2017507.0,1183.42
2021-11-19,배추,11040,11.0,17.6,5.5,0.0,1.3,79.0,6.5,9.27,2017507.0,1184.93
2021-11-22,배추,11380,5.7,12.0,1.3,2.4,3.4,62.0,4.6,8.11,2017507.0,1185.33
2021-11-23,배추,10920,2.5,5.4,-0.4,1.1,2.9,63.0,5.4,8.25,2017507.0,1190.31
2021-11-24,배추,11280,5.8,10.8,0.8,0.2,2.2,63.0,6.1,8.76,2017507.0,1186.01
2021-11-25,배추,10680,7.6,13.6,2.4,0.0,2.0,61.0,8.1,10.56,2017507.0,
2021-11-26,배추,10920,4.8,10.7,0.0,0.0,1.7,57.0,8.3,11.11,2017507.0,1194.43
2021-11-29,배추,10800,6.4,14.4,-0.4,0.0,1.0,65.0,7.4,10.1,2017507.0,1192.96
2021-11-30,배추,9370,6.4,11.1,2.1,22.9,2.7,80.0,0.2,1.39,2017507.0,1187.45
2021-12-01,배추,9690,1.0,3.7,-2.2,0.4,3.9,52.0,7.6,10.6,2017507.0,1187.45
2021-12-02,배추,10240,1.8,7.1,-4.1,0.1,1.8,62.0,6.9,9.93,2017507.0,1175.18
2021-12-06,배추,9170,5.0,12.8,-0.9,0.0,0.9,73.0,7.1,9.67,2017507.0,1182.29
2021-12-07,배추,9290,5.7,12.6,0.4,0.5,1.3,74.0,7.2,8.88,2017507.0,1179.24
2021-12-08,배추,9170,5.1,12.6,0.1,0.0,1.0,76.0,7.8,10.19,2017507.0,1175.19
2021-12-09,배추,8490,5.6,11.6,0.0,0.0,0.9,78.0,3.4,6.39,2017507.0,1173.59
2021-12-10,배추,8424,7.1,12.2,2.8,0.4,1.0,84.0,2.9,4.74,2017507.0,1180.99
2021-12-13,배추,8907,-0.9,4.3,-5.2,0.0,2.1,46.0,8.7,11.38,2017507.0,1184.19
2021-12-14,배추,8834,2.4,8.0,-4.2,0.2,1.6,64.0,5.7,7.81,2017507.0,1182.7
2021-12-15,배추,8863,6.2,12.0,1.6,0.6,1.3,80.0,4.0,6.25,2017507.0,1186.06
2021-12-16,배추,8571,5.9,10.1,2.6,0.6,1.1,80.0,2.1,5.09,2017507.0,1183.59
2021-12-17,배추,8000,-1.5,6.4,-7.1,0.4,4.2,50.0,6.6,9.1,2017507.0,1181.03
2021-12-20,배추,8863,5.0,11.1,-1.8,0.0,1.7,69.0,5.9,7.72,2017507.0,1191.07
2021-12-21,배추,8325,6.0,12.7,0.5,0.0,1.6,71.0,7.3,8.71,2017507.0,1192.35
2021-12-22,배추,8130,2.7,10.3,-2.4,0.0,1.1,61.0,8.2,10.29,2017507.0,1190.21
2021-12-23,배추,8170,2.2,9.9,-3.6,0.0,0.9,60.0,8.3,9.8,2017507.0,1187.59
2021-12-24,배추,7974,2.2,8.0,-2.6,0.9,1.8,67.0,1.9,4.88,2017507.0,
2021-12-27,배추,9254,-4.6,0.5,-11.2,0.1,2.0,59.0,6.7,9.32,2017507.0,1186.82
2021-12-28,배추,8944,0.0,4.9,-5.2,0.0,1.3,69.0,4.3,6.67,2017507.0,1188.15
2021-12-29,배추,9224,2.5,7.5,-2.5,0.1,2.1,67.0,3.5,6.22,2017507.0,1185.51
2021-12-30,배추,9264,-0.7,2.7,-3.3,0.4,3.3,51.0,7.3,9.33,2017507.0,1188.59
2021-12-31,배추,8964,-3.9,0.1,-7.2,0.0,2.9,42.0,8.5,11.23,2017507.0,
2022-01-03,배추,9920,-1.5,4.8,-7.8,0.0,1.4,59.0,8.3,10.72,2199070.0,1191.39
2022-01-04,배추,9190,0.0,5.2,-5.0,0.0,1.7,53.0,8.6,11.22,2199070.0,1193.77
2022-01-05,배추,9270,-0.8,4.0,-6.0,0.2,1.0,57.0,2.1,5.77,2199070.0,1196.38
2022-01-06,배추,8664,0.0,6.2,-5.0,0.0,1.6,54.0,8.7,11.12,2199070.0,1205.02
2022-01-07,배추,8544,-1.6,6.7,-7.7,0.0,1.0,55.0,8.8,11.35,2199070.0,1200.78
2022-01-10,배추,8264,1.1,7.5,-5.0,0.1,1.2,69.0,6.0,8.66,2199070.0,1199.13
2022-01-11,배추,8944,-2.9,2.0,-6.9,0.2,3.5,53.0,7.9,11.14,2199070.0,1194.62
2022-01-12,배추,8224,-4.8,0.3,-9.7,0.0,2.3,50.0,8.6,11.8,2199070.0,1187.34
2022-01-13,배추,9124,-4.4,-0.6,-7.8,0.1,3.1,50.0,7.9,10.89,2199070.0,1187.95
2022-01-14,배추,8864,-4.0,2.7,-9.7,0.0,1.6,47.0,8.9,12.48,2199070.0,1186.96
2022-01-17,배추,9250,-2.6,2.3,-7.2,0.2,2.5,54.0,6.3,9.89,2199070.0,
2022-01-18,배추,8884,-4.2,1.8,-9.4,0.0,1.7,46.0,9.1,12.76,2199070.0,1192.74
2022-01-19,배추,8884,-3.0,3.3,-9.3,0.4,1.7,60.0,5.3,8.0,2199070.0,1188.51
2022-01-20,배추,9044,-3.6,3.0,-8.8,0.1,1.7,60.0,8.8,12.53,2199070.0,1191.96
2022-01-21,배추,9044,-2.5,5.8,-9.5,0.0,1.0,61.0,8.7,12.82,2199070.0,1193.87
2022-01-24,배추,9124,3.8,7.5,-0.8,0.2,1.9,64.0,2.8,7.05,2199070.0,1195.68
2022-01-25,배추,8404,3.2,5.5,0.8,0.4,1.1,77.0,0.3,2.99,2199070.0,1198.66
2022-01-26,배추,8364,2.3,7.1,-1.5,0.0,1.7,63.0,7.5,10.82,2199070.0,1197.46
2022-01-27,배추,8040,0.8,6.8,-3.7,0.0,1.6,55.0,8.7,12.34,2199070.0,1202.65
2022-01-28,배추,8200,-0.4,5.0,-4.7,0.0,2.1,49.0,8.9,13.54,2199070.0,1209.04
2022-02-03,배추,7924,-1.5,3.8,-5.9,0.0,2.1,47.0,9.5,14.86,2199070.0,1206.35
2022-02-04,배추,8164,-2.6,2.5,-6.8,0.2,2.7,50.0,8.4,13.27,2199070.0,1199.43
2022-02-07,배추,8364,-1.7,2.6,-7.2,0.0,1.6,47.0,5.0,9.7,2199070.0,1198.64
2022-02-08,배추,8364,-0.3,6.3,-5.8,0.0,1.5,50.0,8.2,13.36,2199070.0,1198.05
2022-02-09,배추,8984,0.7,8.1,-6.8,0.0,1.0,55.0,8.3,13.07,2199070.0,1196.36
2022-02-10,배추,8604,2.4,8.7,-2.4,0.0,1.6,51.0,9.0,14.49,2199070.0,1196.31
2022-02-11,배추,9110,2.0,10.1,-5.2,0.0,1.2,53.0,9.3,14.5,2199070.0,1198.72
2022-02-14,배추,9324,4.0,10.7,-1.6,0.4,1.9,66.0,5.2,10.59,2199070.0,1196.21
2022-02-15,배추,9124,-1.8,2.2,-5.5,0.1,3.7,55.0,7.0,12.85,2199070.0,1199.78
2022-02-16,배추,9124,-4.9,-1.2,-7.5,0.4,3.4,51.0,8.2,14.51,2199070.0,1197.51
2022-02-17,배추,9144,-5.3,0.2,-10.0,0.0,2.3,45.0,9.8,16.65,2199070.0,1197.39
2022-02-18,배추,9024,-1.3,6.7,-9.9,0.0,1.2,48.0,9.4,16.35,2199070.0,1195.4
2022-02-21,배추,8900,-1.2,5.2,-8.1,0.1,2.5,52.0,8.4,14.37,2199070.0,
2022-02-22,배추,9120,-2.0,2.5,-6.0,0.0,2.8,42.0,9.6,16.82,2199070.0,1192.07
2022-02-23,배추,8960,-3.7,1.6,-8.0,0.0,2.5,39.0,9.0,17.12,2199070.0,1193.42
2022-02-24,배추,8720,-1.7,5.2,-9.1,0.0,2.2,45.0,10.1,17.99,2199070.0,1202.34
2022-02-25,배추,8750,2.5,9.9,-5.3,0.0,2.0,58.0,9.3,15.77,2199070.0,1201.93
2022-02-28,배추,8564,5.5,13.2,-2.2,0.0,1.3,50.0,7.3,13.7,2199070.0,1202.28
2022-03-02,배추,9196,3.7,10.1,-2.4,0.0,2.4,52.0,10.1,19.45,2199070.0,1205.58
2022-03-03,배추,9344,5.3,12.6,-1.3,0.0,1.8,57.0,9.8,18.53,2199070.0,1204.35
2022-03-04,배추,9264,7.8,15.5,-1.2,0.0,2.6,58.0,6.8,14.41,2199070.0,1213.71
2022-03-07,배추,9304,3.1,10.5,-3.7,0.0,1.3,46.0,8.6,16.28,2199070.0,1226.78
2022-03-08,배추,9144,5.2,13.4,-2.4,0.0,1.3,53.0,9.7,17.94,2199070.0,1237.18
2022-03-10,배추,9556,8.4,16.9,0.1,0.0,1.4,55.0,8.1,15.73,2199070.0,1228.21
2022-03-11,배추,9724,10.9,18.3,3.0,0.0,1.3,63.0,4.8,12.59,2199070.0,1231.47
2022-03-14,배추,9820,9.7,13.2,6.4,3.6,2.2,89.0,0.2,3.48,2199070.0,1241.46
2022-03-15,배추,9630,8.5,15.8,2.7,0.0,1.7,69.0,9.2,19.13,2199070.0,1242.65
2022-03-16,배추,9860,10.6,19.2,2.4,0.0,1.3,62.0,9.2,18.83,2199070.0,1228.04
2022-03-17,배추,10000,8.9,12.1,6.4,5.8,2.3,77.0,0.6,5.11,2199070.0,1214.33
2022-03-18,배추,10040,6.4,8.7,4.7,6.9,2.8,79.0,0.2,5.2,2199070.0,1212.2
2022-03-21,배추,10720,5.6,11.5,-0.6,0.0,1.4,59.0,7.1,16.91,2199070.0,1216.12
2022-03-22,배추,10720,6.6,12.6,1.2,0.0,1.8,55.0,10.0,20.84,2199070.0,1217.09
2022-03-23,배추,10280,5.5,10.4,1.6,0.0,1.5,65.0,2.5,10.0,2199070.0,1217.92
2022-03-24,배추,10360,7.7,14.4,1.1,0.0,1.5,66.0,6.6,15.15,2199070.0,1220.45
2022-03-25,배추,10340,12.0,17.6,4.4,11.8,2.1,72.0,2.7,11.54,2199070.0,1218.77
2022-03-28,배추,10840,7.0,13.8,0.2,0.0,1.5,48.0,10.4,22.14,2199070.0,1225.46
2022-03-29,배추,10940,9.2,17.3,0.7,0.0,1.4,58.0,11.3,23.49,2199070.0,1219.21
2022-03-30,배추,11040,11.5,18.5,3.7,0.7,1.3,75.0,3.5,11.61,2199070.0,1208.46
2022-03-31,배추,10920,9.6,13.4,5.9,1.0,2.1,78.0,1.8,10.14,2199070.0,1211.55
2022-04-01,배추,10960,7.9,13.9,2.7,0.1,1.7,63.0,9.6,21.23,2199070.0,1215.29
2022-04-04,배추,11080,9.9,18.1,1.9,0.0,1.6,53.0,11.5,24.61,2199070.0,1214.72
2022-04-05,배추,11040,10.7,18.2,2.1,0.0,1.9,43.0,9.4,20.42,2199070.0,1212.55
2022-04-06,배추,10960,12.0,19.4,5.1,0.0,1.8,48.0,10.5,22.82,2199070.0,1212.55
2022-04-07,배추,10960,11.7,18.3,6.1,0.6,2.2,51.0,9.2,22.23,2199070.0,1218.96
2022-04-08,배추,10960,12.5,21.1,3.0,0.0,1.6,49.0,11.8,25.03,2199070.0,1225.13
2022-04-11,배추,10960,18.6,25.4,11.8,0.1,1.8,66.0,9.1,22.63,2199070.0,1233.38
2022-04-12,배추,11080,19.0,26.2,12.8,0.2,2.0,72.0,9.1,21.62,2199070.0,1236.03
2022-04-13,배추,10800,12.4,16.8,9.5,10.0,2.6,83.0,0.2,3.81,2199070.0,1227.17
2022-04-14,배추,11360,10.7,13.8,8.7,1.7,2.7,73.0,1.2,8.36,2199070.0,1224.18
2022-04-15,배추,10840,11.4,17.8,6.7,0.0,2.3,61.0,9.8,24.27,2199070.0,1227.97
2022-04-18,배추,11160,14.5,21.9,8.5,0.0,1.6,43.0,7.3,19.99,2199070.0,1233.73
2022-04-19,배추,11080,14.4,22.6,6.5,0.0,1.7,46.0,11.8,25.33,2199070.0,1236.53
2022-04-20,배추,11560,14.9,23.2,6.1,0.0,1.7,44.0,12.1,26.55,2199070.0,1235.28
2022-04-21,배추,11560,13.4,19.3,7.6,1.0,1.5,60.0,5.4,14.91,2199070.0,1238.13
2022-04-22,배추,11680,16.2,22.8,9.2,0.0,2.6,69.0,7.3,16.89,2199070.0,1239.66
2022-04-25,배추,11360,19.3,25.6,13.5,9.2,1.4,69.0,5.2,15.76,2199070.0,1249.87
2022-04-26,배추,11520,18.1,22.2,14.7,22.7,1.7,85.0,2.9,12.24,2199070.0,1260.37
2022-04-27,배추,11520,15.8,21.8,10.5,0.0,2.1,55.0,11.1,25.43,2199070.0,1269.35
2022-04-28,배추,10850,15.2,22.1,8.7,0.0,1.8,63.0,7.8,20.98,2199070.0,1271.5
2022-04-29,배추,11000,11.5,15.1,8.8,13.7,2.3,77.0,2.2,12.29,2199070.0,1255.87
2022-05-02,배추,10800,12.2,18.9,6.2,0.4,1.9,59.0,10.0,23.14,2199070.0,1265.24
2022-05-03,배추,10550,13.1,20.9,4.6,0.0,1.8,56.0,12.3,27.62,2199070.0,1267.82
2022-05-04,배추,11050,16.4,24.7,7.4,0.0,2.0,52.0,12.5,27.59,2199070.0,1265.22
2022-05-06,배추,10862,18.7,25.9,11.0,0.0,1.6,65.0,11.7,26.5,2199070.0,1272.58
2022-05-09,배추,10033,15.6,22.2,10.3,0.4,1.7,60.0,9.7,25.0,2199070.0,1276.29
2022-05-10,배추,10183,16.1,23.3,9.0,0.0,1.7,52.0,8.3,25.26,2199070.0,1275.02
2022-05-11,배추,10383,18.4,24.1,12.8,0.0,1.3,59.0,7.2,22.61,2199070.0,1275.04
2022-05-12,배추,10339,18.9,24.7,14.2,0.0,1.5,66.0,5.1,19.37,2199070.0,1288.65
2022-05-13,배추,10161,16.2,20.2,12.7,0.8,1.5,74.0,1.7,10.76,2199070.0,1283.51
2022-05-16,배추,10421,15.9,23.4,7.7,0.0,2.0,48.0,12.5,28.92,2199070.0,1284.79
2022-05-17,배추,9370,18.2,26.0,9.5,0.0,1.8,54.0,11.9,27.09,2199070.0,1274.33
2022-05-18,배추,9490,20.1,27.0,12.3,0.1,2.3,50.0,10.8,23.22,2199070.0,1266.36
2022-05-19,배추,9760,19.4,25.1,13.7,0.0,2.0,45.0,6.3,19.31,2199070.0,1276.91
2022-05-20,배추,9800,19.5,25.8,13.9,0.0,1.6,56.0,8.5,23.67,2199070.0,1267.87
2022-05-23,배추,9860,21.2,28.5,14.4,0.0,1.6,65.0,10.7,25.6,2199070.0,1263.85
2022-05-24,배추,9760,22.2,30.1,14.7,0.0,1.5,57.0,12.0,26.41,2199070.0,1265.97
2022-05-25,배추,9450,21.3,28.3,14.7,1.2,1.8,62.0,10.6,24.87,2199070.0,1264.58
2022-05-26,배추,9004,19.3,24.8,14.3,1.3,2.4,56.0,11.7,28.68,2199070.0,1267.83
2022-05-27,배추,9304,19.9,25.8,13.7,0.0,2.7,55.0,11.2,26.3,2199070.0,1250.13
2022-05-30,배추,9424,20.1,24.4,16.7,0.5,1.7,72.0,1.8,12.12,2199070.0,
2022-05-31,배추,10520,20.5,27.4,13.4,0.0,1.9,49.0,12.8,29.26,2199070.0,1236.93
2022-06-02,배추,10760,21.2,28.6,13.3,0.0,1.8,61.0,12.5,28.51,2199070.0,1252.03
2022-06-03,배추,10760,22.0,29.3,16.4,0.0,1.8,68.0,10.5,25.88,2199070.0,1242.23
2022-06-07,배추,10230,16.9,20.7,13.5,6.6,1.9,77.0,3.1,13.6,2199070.0,1255.32
2022-06-08,배추,10150,18.0,22.8,14.3,0.4,1.6,75.0,5.7,18.71,2199070.0,1253.5
2022-06-09,배추,9990,19.2,24.8,14.7,0.7,1.3,76.0,7.2,19.99,2199070.0,1256.91
2022-06-10,배추,10040,20.7,26.5,15.0,0.2,1.3,74.0,7.3,20.61,2199070.0,1268.01
2022-06-13,배추,9150,20.7,24.9,17.5,0.9,2.3,69.0,4.7,18.79,2199070.0,1283.69
2022-06-14,배추,9630,17.7,20.4,15.7,5.3,2.5,79.0,1.6,10.21,2199070.0,1285.87
2022-06-15,배추,9450,18.5,22.9,15.0,10.7,1.7,87.0,2.8,12.15,2199070.0,1290.05
2022-06-16,배추,9410,20.8,25.8,16.8,0.9,1.8,74.0,8.5,22.54,2199070.0,1286.76
2022-06-17,배추,9450,22.5,28.4,16.2,0.1,1.6,75.0,7.7,21.39,2199070.0,1287.36
2022-06-20,배추,9750,25.1,30.6,20.5,1.5,1.4,76.0,9.1,23.44,2199070.0,
2022-06-21,배추,10070,25.5,31.7,20.5,0.0,1.5,75.0,10.2,26.92,2199070.0,1293.25
2022-06-22,배추,10150,25.8,31.9,20.8,0.0,1.6,73.0,10.3,25.42,2199070.0,1297.21
2022-06-23,배추,10490,24.4,28.0,21.2,29.7,2.3,86.0,1.5,8.16,2199070.0,1300.86
2022-06-24,배추,10480,24.5,28.0,21.9,26.1,2.9,82.0,4.7,16.62,2199070.0,1298.71
2022-06-27,배추,9990,26.1,28.6,23.9,13.4,2.7,84.0,0.5,8.39,2199070.0,1286.2
2022-06-28,배추,9650,27.1,29.5,25.0,2.0,4.1,75.0,2.2,11.34,2199070.0,1290.18
2022-06-29,배추,9750,26.2,29.1,24.2,20.9,3.3,83.0,1.3,9.76,2199070.0,1298.39
2022-06-30,배추,11120,25.3,28.8,22.9,35.8,2.1,86.0,3.8,13.41,2199070.0,1298.95
2022-07-01,배추,12600,26.7,32.1,22.1,0.2,1.6,78.0,11.0,26.42,2199070.0,1297.18
2022-07-04,배추,12600,27.0,31.9,23.4,2.3,1.3,78.0,6.9,18.11,2199070.0,
2022-07-05,배추,11567,26.9,31.9,23.5,2.0,1.2,81.0,5.7,19.01,2199070.0,1299.69
2022-07-06,배추,11440,27.6,32.1,23.9,1.5,1.6,80.0,5.5,19.51,2199070.0,1307.1
2022-07-07,배추,11840,28.0,32.1,24.9,2.3,2.3,79.0,4.7,16.31,2199070.0,1299.51
2022-07-08,배추,11520,26.7,30.3,23.9,4.0,1.8,82.0,3.7,14.55,2199070.0,1299.51
2022-07-11,배추,12780,25.0,28.6,22.8,16.4,1.1,88.0,2.5,12.31,2199070.0,1308.9
2022-07-12,배추,13740,25.3,28.8,22.5,0.3,1.6,82.0,2.8,15.21,2199070.0,1311.91
2022-07-13,배추,13660,24.0,26.0,22.5,32.5,1.8,87.0,0.2,5.61,2199070.0,1306.65
2022-07-14,배추,15580,25.6,29.9,22.5,3.3,1.8,84.0,4.9,17.16,2199070.0,1311.76
2022-07-15,배추,16180,25.3,30.5,21.2,1.6,1.5,78.0,9.9,24.88,2199070.0,1321.15
2022-07-18,배추,18420,23.2,26.2,21.1,39.3,1.4,91.0,1.6,8.97,2199070.0,1316.7
2022-07-19,배추,18980,25.4,30.4,21.6,0.6,1.6,82.0,7.1,21.79,2199070.0,1313.52
2022-07-20,배추,20060,26.3,31.3,22.3,0.9,1.3,77.0,7.8,21.84,2199070.0,1313.1
2022-07-26,배추,25640,26.0,31.4,21.9,0.3,1.3,80.0,8.3,22.62,2199070.0,1308.33
2022-07-27,배추,23760,25.9,30.4,22.0,0.0,1.6,77.0,8.2,21.6,2199070.0,1313.14
2022-07-28,배추,22660,26.4,30.9,22.3,0.2,1.6,80.0,7.0,19.44,2199070.0,1299.69
2022-07-29,배추,21980,28.2,33.3,23.8,0.2,1.6,76.0,9.5,22.78,2199070.0,1299.08
2022-08-01,배추,20700,27.2,30.2,24.9,14.9,2.5,85.0,2.0,11.33,2199070.0,1304.18
2022-08-02,배추,19200,27.1,30.2,25.1,11.2,2.2,87.0,2.4,11.48,2199070.0,1304.89
2022-08-03,배추,19540,27.5,31.4,24.7,12.7,1.7,85.0,5.5,16.28,2199070.0,1310.69
2022-08-04,배추,19460,28.1,32.6,24.9,1.6,1.6,81.0,8.9,21.76,2199070.0,1310.2
2022-08-05,배추,20360,28.4,32.4,25.0,1.0,1.7,82.0,8.2,20.22,2199070.0,1298.22
2022-08-08,배추,19840,27.7,30.5,25.6,22.3,2.4,81.0,1.8,8.94,2199070.0,1306.11
2022-08-09,배추,19760,27.1,29.8,24.7,31.8,2.2,83.0,1.4,8.87,2199070.0,1304.5
2022-08-10,배추,21180,25.8,28.4,23.6,37.3,1.7,87.0,1.4,9.14,2199070.0,1310.54
2022-08-11,배추,20360,25.2,26.8,23.8,36.4,1.5,92.0,0.8,5.11,2199070.0,1302.72
2022-08-12,배추,18480,26.8,31.8,23.2,1.9,1.3,82.0,9.0,22.9,2199070.0,1302.13
2022-08-16,배추,15700,25.7,29.3,23.0,24.7,1.8,86.0,4.3,14.61,2199070.0,1308.54
2022-08-17,배추,16960,24.4,28.6,21.6,6.6,1.2,87.0,4.0,14.14,2199070.0,1310.16
2022-08-18,배추,16380,24.4,29.5,20.3,0.0,1.1,81.0,8.6,21.02,2199070.0,1319.94
2022-08-19,배추,17040,25.7,29.6,20.8,5.1,1.8,84.0,3.0,12.1,2199070.0,1325.5
2022-08-22,배추,16660,25.5,30.7,20.5,0.2,1.3,78.0,7.6,19.32,2199070.0,1339.4
2022-08-23,배추,17480,24.4,27.7,21.8,6.3,1.1,87.0,2.0,8.34,2199070.0,1339.4
