date,temp,high_temp,low_temp,rain,wind,humidity,sunshine,sunlight
2023-04-21,15.9,21.5,11.3,0.0,2.2,59,7.4,19.96
2023-04-20,18.8,24.9,13.5,0.0,1.8,76,6.7,17.47
2023-04-19,17.4,23.6,12.3,0.3,1.5,78,7.2,21.41
2023-04-18,14.6,17.9,11.3,2.2,1.8,83,1.4,6.17
2023-04-17,12.2,19.2,3.9,0.0,1.4,61,9.3,21.75
2023-04-16,10.2,16.3,6.1,0.7,1.6,75,4.0,14.94
2023-04-15,12.0,16.8,7.9,3.1,1.4,83,1.7,8.89
2023-04-14,13.9,19.9,7.8,2.3,1.3,61,3.1,12.68
2023-04-13,12.6,21.4,3.2,0.0,1.6,39,8.8,20.72
2023-04-12,11.4,17.7,5.3,0.0,2.6,34,11.3,25.33
2023-04-11,14.8,20.6,8.5,1.6,3.2,70,3.0,9.48
2023-04-10,12.6,20.4,3.6,0.0,2.2,50,10.9,23.5
2023-04-09,10.4,18.6,1.8,0.0,2.0,48,11.8,25.91
2023-04-08,8.4,15.1,1.4,0.0,2.8,45,11.6,25.22
2023-04-07,9.7,15.9,4.9,1.1,2.7,61,8.9,21.08
2023-04-06,10.3,12.9,8.3,3.4,2.4,84,2.1,7.13
2023-04-05,13.4,16.1,10.4,32.2,2.9,91,0.0,2.6
2023-04-04,14.6,20.6,8.8,5.9,2.0,60,3.2,13.48
2023-04-03,14.4,22.1,6.1,0.0,2.2,46,11.0,23.19
2023-04-02,14.4,21.7,6.6,0.0,2.2,45,11.2,23.29
2023-04-01,14.2,23.3,5.1,0.0,1.5,50,10.9,22.24
2023-03-31,13.7,23.0,5.0,0.0,1.4,44,11.2,22.89
2023-03-30,12.9,22.1,3.6,0.0,1.3,44,9.8,20.79
2023-03-29,10.6,19.6,1.9,0.0,1.3,55,10.8,21.66
2023-03-28,8.5,16.6,0.3,0.0,1.4,54,9.1,19.45
2023-03-27,7.2,14.4,0.5,0.0,1.8,47,10.6,23.19
2023-03-26,9.3,15.1,4.2,0.1,2.0,58,7.5,19.32
2023-03-25,9.8,13.4,7.0,0.2,1.6,73,2.9,10.59
2023-03-24,10.4,14.1,7.3,1.7,1.8,73,2.3,10.5
2023-03-23,14.0,17.7,10.7,16.7,1.4,84,1.2,7.4
2023-03-22,14.6,21.9,6.4,1.4,1.4,66,5.2,15.1
2023-03-21,12.5,21.1,4.7,0.0,1.3,49,8.8,20.19
2023-03-20,9.2,17.7,0.8,0.0,1.4,52,9.6,20.08
2023-03-19,8.1,16.3,0.7,0.0,1.5,53,10.7,21.26
2023-03-18,8.7,15.2,3.6,0.0,1.8,48,8.5,18.38
2023-03-17,7.4,12.4,2.2,0.0,1.4,46,3.6,11.85
2023-03-16,7.3,13.1,2.4,0.0,2.3,36,7.9,18.2
2023-03-15,11.2,19.3,2.7,0.0,2.5,63,6.9,15.18
2023-03-14,8.1,16.0,0.4,0.0,2.0,49,9.2,19.73
2023-03-13,3.5,9.1,-1.7,0.0,2.7,36,10.2,20.92
2023-03-12,7.2,14.5,1.1,8.1,2.7,70,1.2,4.66
2023-03-11,13.8,22.3,5.9,0.0,1.4,57,7.4,16.19
2023-03-10,11.9,21.6,3.2,0.0,1.3,61,9.5,17.72
2023-03-09,12.2,19.0,6.1,0.3,1.9,70,5.8,13.22
2023-03-08,12.4,19.6,4.9,0.2,2.0,54,7.5,14.24
2023-03-07,11.2,19.6,3.0,0.0,2.0,53,9.1,16.47
2023-03-06,8.1,16.9,-0.4,0.0,1.5,51,10.2,18.89
2023-03-05,6.8,15.5,-0.7,0.0,1.2,60,9.9,17.57
2023-03-04,6.1,14.4,-0.4,0.0,1.2,60,7.9,15.22
2023-03-03,4.3,12.3,-3.6,0.0,1.8,49,9.8,18.19
2023-03-02,2.7,7.4,-1.7,0.0,2.7,35,10.4,19.42
2023-03-01,6.7,11.5,2.9,0.0,2.2,58,2.5,9.07
2023-02-28,6.0,13.8,-2.3,0.0,1.8,56,8.9,17.01
2023-02-27,4.0,13.7,-4.6,0.0,1.3,50,10.4,18.97
2023-02-26,1.6,9.8,-5.5,0.0,1.4,48,10.4,18.66
2023-02-25,1.1,6.5,-3.5,0.5,2.3,51,8.6,16.89
2023-02-24,4.4,10.7,-0.1,0.1,2.3,52,8.8,15.91
2023-02-23,4.5,10.6,-0.6,0.3,1.7,58,9.4,16.25
2023-02-22,2.0,9.3,-6.1,0.2,1.4,57,8.7,16.47
2023-02-21,-1.2,5.0,-6.6,0.0,1.7,48,9.9,17.77
2023-02-20,0.5,5.9,-3.8,0.0,2.8,46,9.5,16.75
2023-02-19,4.7,8.6,-0.2,0.5,3.0,59,6.7,12.68
2023-02-18,5.9,8.6,3.1,0.7,0.8,71,0.0,2.75
2023-02-17,3.4,9.1,-2.2,0.2,1.0,66,4.2,10.67
2023-02-16,2.5,7.2,-1.6,0.0,1.4,71,2.8,8.33
2023-02-15,2.1,5.9,-1.3,1.0,1.7,66,3.3,9.63
2023-02-14,2.4,7.2,-1.3,0.4,1.9,66,7.4,13.57
2023-02-13,5.4,8.7,2.5,1.0,1.8,73,0.9,5.77
2023-02-12,3.3,8.2,-2.4,0.5,1.3,77,1.5,7.26
2023-02-11,2.1,8.1,-2.3,0.0,1.0,81,3.4,9.07
2023-02-10,3.4,7.9,-0.1,7.7,1.6,85,2.6,7.2
2023-02-09,3.2,9.8,-4.2,2.1,1.8,60,5.1,10.51
2023-02-08,2.2,9.5,-3.4,0.0,1.5,60,8.8,14.1
2023-02-07,3.0,10.9,-2.8,0.0,1.2,63,5.9,11.04
2023-02-06,2.1,10.2,-5.3,0.0,0.9,56,6.3,11.47
2023-02-05,0.2,8.2,-6.5,0.0,1.2,59,9.2,14.06
2023-02-04,-0.6,5.9,-6.1,0.0,1.7,53,9.2,13.75
2023-02-03,-0.2,5.5,-4.1,0.0,1.5,48,6.6,12.0
2023-02-02,-0.9,4.4,-5.1,0.0,1.6,51,7.2,11.39
2023-02-01,3.0,9.1,-2.4,0.0,2.4,57,7.9,12.28
2023-01-31,1.1,8.9,-6.9,0.0,1.5,59,8.2,12.41
2023-01-30,-0.7,4.7,-5.5,0.0,2.0,49,9.3,14.1
2023-01-29,-1.0,4.6,-8.0,0.2,2.0,62,7.2,12.08
2023-01-28,-5.1,-0.1,-11.0,0.1,2.3,54,8.0,12.36
2023-01-27,-5.1,-1.2,-8.9,0.0,3.1,53,8.3,13.02
2023-01-26,-4.6,-0.4,-11.0,0.4,1.1,69,1.2,4.88
2023-01-25,-10.2,-3.9,-16.0,0.0,2.0,44,9.3,14.13
2023-01-24,-9.8,-1.2,-13.3,0.2,4.6,46,7.7,12.35
2023-01-23,1.3,7.6,-4.4,0.0,2.0,61,7.1,11.05
2023-01-22,-0.4,4.1,-4.9,0.0,1.1,58,0.6,5.4
2023-01-21,-3.8,2.5,-9.4,0.0,1.5,53,9.0,13.2
2023-01-20,-0.8,4.2,-6.3,0.2,3.1,50,8.2,12.33
2023-01-19,-0.4,5.3,-6.3,0.1,1.4,66,7.3,10.79
2023-01-18,-1.0,4.0,-4.8,0.0,1.3,67,7.3,10.82
2023-01-17,-2.3,2.3,-6.6,0.0,1.7,62,5.4,8.97
2023-01-16,-2.3,1.4,-5.6,0.0,2.5,64,7.2,10.87
2023-01-15,1.6,4.7,-1.4,3.7,2.1,85,0.1,1.55
2023-01-14,6.9,9.5,4.4,3.6,1.7,93,0.0,1.47
2023-01-13,9.6,12.8,5.7,28.9,1.4,95,0.3,2.18
2023-01-12,5.4,14.3,-2.7,0.7,1.0,63,7.7,10.84
2023-01-11,2.6,11.2,-3.4,0.0,1.0,65,8.7,11.28
2023-01-10,1.4,9.4,-4.9,0.0,1.0,68,8.4,11.65
2023-01-09,3.1,9.9,-2.3,0.0,1.5,68,5.7,7.81
2023-01-08,0.8,7.9,-5.0,0.0,1.0,68,7.8,10.46
2023-01-07,2.2,6.0,-2.3,0.9,2.3,69,5.4,7.34
2023-01-06,0.8,7.4,-5.0,1.4,1.1,70,6.8,9.5
2023-01-05,-0.8,6.0,-6.4,0.0,1.1,67,6.0,8.46
2023-01-04,-1.6,5.1,-7.4,0.0,1.6,56,7.9,10.5
2023-01-03,-3.1,3.3,-8.3,0.0,1.9,52,8.7,11.82
2023-01-02,-2.3,2.7,-6.2,0.0,2.1,44,8.5,11.5
2023-01-01,0.4,6.3,-4.6,0.0,1.9,56,7.8,10.25
2022-12-31,-0.9,4.3,-5.9,0.0,1.8,66,6.1,8.49
2022-12-30,-1.2,4.0,-5.7,0.0,1.4,67,6.6,9.22
2022-12-29,-2.5,3.0,-7.5,0.0,1.6,61,7.9,10.41
2022-12-28,-1.6,3.3,-5.7,0.0,2.0,63,7.1,9.52
2022-12-27,-2.3,4.8,-8.2,0.0,1.3,64,8.4,10.9
2022-12-26,-3.5,3.1,-8.8,0.0,1.2,68,6.6,8.51
2022-12-25,-4.2,2.6,-10.3,0.0,1.7,67,8.2,10.82
2022-12-24,-6.8,-0.9,-11.7,0.0,1.8,64,8.0,10.18
2022-12-23,-7.6,-4.8,-9.7,1.8,4.0,61,5.8,8.19
2022-12-22,-4.4,0.8,-8.1,1.8,3.4,64,5.3,7.5
2022-12-21,0.8,3.8,-2.1,5.2,1.2,85,0.7,2.59
2022-12-20,-2.2,4.4,-8.8,0.0,1.1,64,8.2,11.04
2022-12-19,-5.4,0.6,-11.4,0.1,1.4,63,7.8,10.21
2022-12-18,-7.5,-3.3,-11.3,0.6,2.1,55,7.9,10.53
2022-12-17,-4.6,-0.2,-8.5,1.1,2.2,56,4.6,7.31
2022-12-16,-2.3,1.3,-5.5,0.0,2.0,49,5.9,8.37
2022-12-15,-2.2,3.5,-9.0,1.0,1.5,71,5.2,7.36
2022-12-14,-5.4,-1.0,-8.5,0.4,2.8,56,7.9,10.86
2022-12-13,2.9,6.2,-1.7,1.8,3.3,65,3.8,6.08
2022-12-12,2.4,7.7,-3.0,0.8,1.3,71,3.1,6.05
2022-12-11,2.3,8.6,-2.4,0.1,1.6,61,8.1,10.5
2022-12-10,2.8,7.8,-2.0,0.0,1.1,68,3.1,5.95
2022-12-09,3.6,10.6,-1.4,0.0,1.0,69,5.0,7.42
2022-12-08,3.5,10.6,-1.7,0.0,1.1,62,8.0,10.55
2022-12-07,4.1,9.3,-0.5,0.1,2.1,62,6.6,8.72
2022-12-06,0.6,6.1,-5.4,0.3,1.7,63,5.8,8.11
2022-12-05,-0.8,4.0,-4.3,0.0,2.1,38,7.1,10.12
2022-12-04,0.8,4.5,-2.0,0.0,2.5,39,4.0,7.45
2022-12-03,3.2,8.1,-2.5,0.2,1.3,69,2.9,5.84
2022-12-02,-1.3,4.3,-6.0,0.0,1.4,55,8.7,12.01
2022-12-01,-2.6,1.6,-5.9,0.0,2.2,44,7.3,10.79
2022-11-30,-1.6,3.9,-4.3,0.0,3.6,43,6.2,9.82
2022-11-29,10.4,15.8,3.8,11.0,2.8,66,0.7,3.77
2022-11-28,11.1,16.1,3.9,15.8,1.4,79,2.0,4.48
2022-11-27,6.2,14.3,-0.8,0.0,1.1,54,7.6,10.59
2022-11-26,9.0,15.4,2.4,0.1,2.0,57,8.5,11.08
2022-11-25,9.5,17.4,2.2,0.2,1.4,68,8.2,10.56
2022-11-24,8.0,15.3,3.6,0.0,1.0,71,6.4,9.49
2022-11-23,10.9,16.3,5.6,2.8,1.6,75,6.3,9.72
2022-11-22,10.7,14.5,7.3,6.8,1.0,81,0.9,4.24
2022-11-21,10.7,18.0,5.1,0.0,0.9,76,5.7,8.87
2022-11-20,11.5,17.9,7.1,0.1,0.9,76,4.8,8.98
2022-11-19,10.7,18.4,3.9,0.0,1.3,69,7.2,10.35
2022-11-18,8.9,18.2,2.1,0.0,1.1,68,8.9,12.48
2022-11-17,8.5,16.1,3.5,0.0,1.0,68,8.4,12.12
2022-11-16,8.5,14.7,4.1,0.4,1.4,71,8.0,11.59
2022-11-15,7.9,13.7,2.6,0.6,1.6,71,7.3,10.46
2022-11-14,9.9,14.2,6.2,0.0,1.4,73,2.8,7.01
2022-11-13,12.6,18.8,9.5,10.9,2.5,80,1.9,4.67
2022-11-12,16.0,22.4,8.6,12.9,1.6,80,4.6,9.24
2022-11-11,13.4,21.1,7.4,0.0,1.1,72,7.5,11.2
2022-11-10,11.8,19.9,5.5,0.0,1.0,69,7.8,11.71
2022-11-09,10.2,18.1,3.6,0.0,1.0,70,7.5,11.89
2022-11-08,10.4,18.5,4.4,0.0,1.0,69,8.5,12.66
2022-11-07,9.1,17.2,2.1,0.0,1.0,65,7.9,11.85
2022-11-06,7.6,15.9,0.8,0.0,1.1,64,9.3,14.16
2022-11-05,6.3,14.2,-0.3,0.0,1.6,50,9.6,15.18
2022-11-04,6.9,12.1,2.5,0.0,2.4,48,9.5,15.17
2022-11-03,10.2,17.2,3.7,0.0,1.5,61,4.7,9.17
2022-11-02,10.7,19.3,5.0,0.0,1.1,68,9.0,14.26
2022-11-01,12.4,19.9,6.7,0.0,1.2,75,8.1,12.68
2022-10-31,12.6,19.4,7.7,0.0,1.2,74,8.4,13.69
2022-10-30,12.7,19.3,7.4,0.3,1.2,76,6.7,12.24
2022-10-29,12.8,19.7,7.7,0.1,1.1,77,7.3,12.74
2022-10-28,12.3,19.5,6.4,0.9,1.1,77,7.3,12.5
2022-10-27,12.6,20.3,6.8,0.6,1.1,70,9.3,14.89
2022-10-26,11.0,18.5,4.0,0.0,1.1,68,7.7,14.07
2022-10-25,9.4,16.4,3.3,0.1,1.5,66,8.0,14.16
2022-10-24,9.8,15.3,5.2,1.3,2.0,62,7.8,14.12
2022-10-23,13.3,19.1,8.6,1.6,1.8,71,7.1,12.36
2022-10-22,15.1,21.8,10.1,0.0,1.4,69,8.3,14.88
2022-10-21,13.2,19.8,6.5,0.0,1.1,69,5.4,11.62
2022-10-20,10.9,20.2,2.9,0.0,1.1,66,10.0,17.14
2022-10-19,9.0,16.9,2.5,0.0,1.5,63,10.1,17.68
2022-10-18,9.0,15.4,3.8,0.0,1.9,58,10.2,18.06
2022-10-17,13.3,18.1,7.5,0.0,2.8,55,8.8,16.91
2022-10-16,17.0,22.4,12.8,0.0,1.1,80,4.7,10.98
2022-10-15,16.8,23.8,11.4,0.0,1.0,79,8.6,16.53
2022-10-14,15.3,22.3,9.7,0.0,1.1,79,7.0,14.94
2022-10-13,14.7,22.0,9.1,0.0,1.4,76,9.4,17.29
2022-10-12,12.5,20.5,5.7,0.0,1.3,76,9.1,16.55
2022-10-11,11.9,17.8,7.7,0.1,2.3,68,9.6,18.09
2022-10-10,11.4,14.7,9.1,2.5,3.6,68,5.9,13.28
2022-10-09,13.5,16.1,11.2,8.2,1.4,85,0.2,4.62
2022-10-08,14.6,20.5,9.4,0.0,1.7,71,7.8,16.25
2022-10-07,14.9,18.8,11.6,2.4,2.1,73,5.3,13.0
2022-10-06,15.9,20.1,13.2,3.8,1.3,80,2.5,10.16
2022-10-05,15.7,19.9,13.5,2.6,1.6,77,4.5,13.05
2022-10-04,19.2,24.2,15.0,31.1,2.6,85,1.2,6.48
2022-10-03,22.7,26.0,19.2,18.7,2.0,87,1.1,5.49
2022-10-02,20.0,25.4,14.4,3.3,1.4,77,4.0,10.28
2022-10-01,19.4,28.1,12.3,0.0,0.9,72,8.9,17.57
2022-09-30,18.9,27.6,12.7,0.0,1.0,76,10.0,19.36
2022-09-29,18.6,26.4,13.5,0.0,1.0,79,9.4,18.66
2022-09-28,18.4,24.8,13.5,0.0,0.9,81,5.0,12.75
2022-09-27,18.7,26.3,13.2,0.0,1.2,76,9.3,19.44
2022-09-26,17.8,23.4,13.9,0.0,0.9,78,3.9,12.8
2022-09-25,17.6,23.1,13.5,0.0,1.0,74,3.2,12.92
2022-09-24,17.3,23.9,11.3,0.0,1.7,64,9.6,21.03
2022-09-23,18.0,24.9,13.2,0.4,2.0,70,8.4,17.6
2022-09-22,17.7,24.0,11.4,0.0,1.2,72,8.4,18.39
2022-09-21,17.0,23.4,11.7,0.0,1.5,70,10.3,21.42
2022-09-20,18.2,23.0,14.1,0.0,1.8,67,6.9,15.87
2022-09-19,23.5,28.0,17.9,6.6,3.6,69,6.0,14.83
2022-09-18,26.0,30.5,22.6,2.0,2.3,78,4.2,13.72
2022-09-17,25.4,30.9,21.7,0.7,1.2,83,6.8,17.07
2022-09-16,24.4,28.9,20.9,1.1,1.8,81,4.6,14.68
2022-09-15,23.8,28.1,20.1,0.0,2.6,73,6.5,16.82
2022-09-14,23.5,27.6,20.4,0.2,3.0,65,4.7,13.82
2022-09-13,23.3,27.1,20.3,0.5,1.7,79,1.7,9.49
2022-09-12,22.1,25.7,19.3,0.5,1.0,86,2.0,10.38
2022-09-11,22.2,26.9,18.4,0.1,1.3,77,4.1,13.63
2022-09-10,21.0,25.8,16.8,0.0,1.7,73,4.2,14.75
2022-09-09,21.3,28.0,16.0,0.0,1.4,73,9.3,21.75
2022-09-08,20.7,27.8,14.3,0.0,1.2,74,10.7,22.74
2022-09-07,20.7,27.6,15.0,0.0,1.3,73,10.8,23.28
2022-09-06,21.0,25.6,17.0,59.6,3.5,79,6.5,16.27
2022-09-05,22.5,25.2,20.4,65.6,2.1,94,0.0,2.83
2022-09-04,23.6,27.4,20.6,7.4,1.8,87,1.5,8.54
2022-09-03,22.5,26.1,19.5,2.0,2.3,79,3.5,13.32
2022-09-02,21.7,25.8,17.7,4.0,2.0,80,4.9,15.09
2022-09-01,21.5,26.1,18.0,0.1,1.1,84,5.4,15.55
2022-08-31,21.2,24.2,19.3,11.5,1.2,90,1.0,7.26
2022-08-30,20.3,22.0,18.6,29.6,1.3,93,0.1,3.94
2022-08-29,20.2,23.1,17.4,1.2,1.2,81,0.9,6.67
2022-08-28,20.6,27.0,14.4,0.0,1.4,69,10.0,24.09
2022-08-27,21.4,26.5,16.5,1.0,1.7,68,8.9,22.32
2022-08-26,23.0,28.2,18.4,0.0,1.5,72,9.8,22.76
2022-08-25,22.5,27.2,18.9,0.3,1.2,80,4.0,13.43
2022-08-24,22.6,25.6,20.2,8.5,1.5,83,2.1,10.72
2022-08-23,24.4,27.7,21.8,6.3,1.1,87,2.0,8.34
2022-08-22,25.5,30.7,20.5,0.2,1.3,78,7.6,19.32
2022-08-21,25.6,30.6,21.6,0.0,1.3,79,9.8,22.16
2022-08-20,26.1,29.5,23.3,17.1,1.5,88,3.9,12.87
2022-08-19,25.7,29.6,20.8,5.1,1.8,84,3.0,12.1
2022-08-18,24.4,29.5,20.3,0.0,1.1,81,8.6,21.02
2022-08-17,24.4,28.6,21.6,6.6,1.2,87,4.0,14.14
2022-08-16,25.7,29.3,23.0,24.7,1.8,86,4.3,14.61
2022-08-15,28.2,31.5,25.1,5.1,3.1,78,3.6,13.45
2022-08-14,27.1,30.9,24.5,10.0,1.6,86,4.4,14.05
2022-08-13,25.6,29.3,22.7,10.5,1.2,89,2.4,9.28
2022-08-12,26.8,31.8,23.2,1.9,1.3,82,9.0,22.9
2022-08-11,25.2,26.8,23.8,36.4,1.5,92,0.8,5.11
2022-08-10,25.8,28.4,23.6,37.3,1.7,87,1.4,9.14
2022-08-09,27.1,29.8,24.7,31.8,2.2,83,1.4,8.87
2022-08-08,27.7,30.5,25.6,22.3,2.4,81,1.8,8.94
2022-08-07,28.6,33.2,25.5,1.9,1.8,81,6.3,18.0
2022-08-06,28.8,33.2,25.5,1.3,1.5,80,7.9,19.38
2022-08-05,28.4,32.4,25.0,1.0,1.7,82,8.2,20.22
2022-08-04,28.1,32.6,24.9,1.6,1.6,81,8.9,21.76
2022-08-03,27.5,31.4,24.7,12.7,1.7,85,5.5,16.28
2022-08-02,27.1,30.2,25.1,11.2,2.2,87,2.4,11.48
2022-08-01,27.2,30.2,24.9,14.9,2.5,85,2.0,11.33
2022-07-31,26.0,28.1,24.7,22.5,2.0,90,0.1,5.92
2022-07-30,27.6,31.1,24.4,0.6,2.0,78,4.1,15.63
2022-07-29,28.2,33.3,23.8,0.2,1.6,76,9.5,22.78
2022-07-28,26.4,30.9,22.3,0.2,1.6,80,7.0,19.44
2022-07-27,25.9,30.4,22.0,0.0,1.6,77,8.2,21.6
2022-07-26,26.0,31.4,21.9,0.3,1.3,80,8.3,22.62
2022-07-25,26.0,30.9,22.5,0.1,1.4,81,9.0,23.69
2022-07-24,24.6,28.1,22.0,9.7,1.6,88,3.1,13.3
2022-07-23,23.8,27.6,20.7,8.4,1.4,85,2.1,12.72
2022-07-22,24.2,28.4,21.3,3.8,1.7,81,5.6,16.88
2022-07-21,23.7,26.7,21.5,16.6,2.3,87,2.4,9.85
2022-07-20,26.3,31.3,22.3,0.9,1.3,77,7.8,21.84
2022-07-19,25.4,30.4,21.6,0.6,1.6,82,7.1,21.79
2022-07-18,23.2,26.2,21.1,39.3,1.4,91,1.6,8.97
2022-07-17,25.0,29.4,21.3,0.2,1.4,79,4.9,18.39
2022-07-16,24.8,29.9,20.7,2.3,1.5,79,8.1,21.25
2022-07-15,25.3,30.5,21.2,1.6,1.5,78,9.9,24.88
2022-07-14,25.6,29.9,22.5,3.3,1.8,84,4.9,17.16
2022-07-13,24.0,26.0,22.5,32.5,1.8,87,0.2,5.61
2022-07-12,25.3,28.8,22.5,0.3,1.6,82,2.8,15.21
2022-07-11,25.0,28.6,22.8,16.4,1.1,88,2.5,12.31
2022-07-10,26.9,32.3,22.9,4.4,1.4,79,6.8,21.53
2022-07-09,26.5,31.1,22.9,0.0,1.5,79,6.8,19.49
2022-07-08,26.7,30.3,23.9,4.0,1.8,82,3.7,14.55
2022-07-07,28.0,32.1,24.9,2.3,2.3,79,4.7,16.31
2022-07-06,27.6,32.1,23.9,1.5,1.6,80,5.5,19.51
2022-07-05,26.9,31.9,23.5,2.0,1.2,81,5.7,19.01
2022-07-04,27.0,31.9,23.4,2.3,1.3,78,6.9,18.11
2022-07-03,27.5,33.3,22.7,2.0,1.3,72,9.9,24.48
2022-07-02,27.2,33.3,21.8,0.0,1.2,74,11.9,27.05
2022-07-01,26.7,32.1,22.1,0.2,1.6,78,11.0,26.42
2022-06-30,25.3,28.8,22.9,35.8,2.1,86,3.8,13.41
2022-06-29,26.2,29.1,24.2,20.9,3.3,83,1.3,9.76
2022-06-28,27.1,29.5,25.0,2.0,4.1,75,2.2,11.34
2022-06-27,26.1,28.6,23.9,13.4,2.7,84,0.5,8.39
2022-06-26,26.1,29.6,23.0,1.2,2.4,80,2.8,11.0
2022-06-25,25.7,30.8,20.9,0.5,2.3,77,7.4,21.73
2022-06-24,24.5,28.0,21.9,26.1,2.9,82,4.7,16.62
2022-06-23,24.4,28.0,21.2,29.7,2.3,86,1.5,8.16
2022-06-22,25.8,31.9,20.8,0.0,1.6,73,10.3,25.42
2022-06-21,25.5,31.7,20.5,0.0,1.5,75,10.2,26.92
2022-06-20,25.1,30.6,20.5,1.5,1.4,76,9.1,23.44
2022-06-19,24.5,29.1,20.7,0.0,1.6,77,7.0,18.93
2022-06-18,24.2,28.8,20.3,0.2,1.7,75,7.2,20.22
2022-06-17,22.5,28.4,16.2,0.1,1.6,75,7.7,21.39
2022-06-16,20.8,25.8,16.8,0.9,1.8,74,8.5,22.54
2022-06-15,18.5,22.9,15.0,10.7,1.7,87,2.8,12.15
2022-06-14,17.7,20.4,15.7,5.3,2.5,79,1.6,10.21
2022-06-13,20.7,24.9,17.5,0.9,2.3,69,4.7,18.79
2022-06-12,21.0,26.3,15.9,0.1,1.7,72,8.2,22.57
2022-06-11,21.4,27.7,16.7,0.8,1.6,72,7.3,21.67
2022-06-10,20.7,26.5,15.0,0.2,1.3,74,7.3,20.61
2022-06-09,19.2,24.8,14.7,0.7,1.3,76,7.2,19.99
2022-06-08,18.0,22.8,14.3,0.4,1.6,75,5.7,18.71
2022-06-07,16.9,20.7,13.5,6.6,1.9,77,3.1,13.6
2022-06-06,18.2,22.6,14.9,8.3,2.0,81,3.9,14.13
2022-06-05,18.3,21.4,16.6,18.6,2.0,83,0.2,5.69
2022-06-04,21.9,27.6,16.4,0.0,1.9,64,7.7,21.26
2022-06-03,22.0,29.3,16.4,0.0,1.8,68,10.5,25.88
2022-06-02,21.2,28.6,13.3,0.0,1.8,61,12.5,28.51
2022-06-01,21.3,29.2,14.2,0.0,1.8,46,12.0,28.99
2022-05-31,20.5,27.4,13.4,0.0,1.9,49,12.8,29.26
2022-05-30,20.1,24.4,16.7,0.5,1.7,72,1.8,12.12
2022-05-29,21.5,28.7,13.8,0.1,1.7,56,11.3,26.78
2022-05-28,21.5,29.2,13.4,0.0,2.1,53,12.0,26.06
2022-05-27,19.9,25.8,13.7,0.0,2.7,55,11.2,26.3
2022-05-26,19.3,24.8,14.3,1.3,2.4,56,11.7,28.68
2022-05-25,21.3,28.3,14.7,1.2,1.8,62,10.6,24.87
2022-05-24,22.2,30.1,14.7,0.0,1.5,57,12.0,26.41
2022-05-23,21.2,28.5,14.4,0.0,1.6,65,10.7,25.6
2022-05-22,20.7,27.6,14.2,0.0,2.1,64,11.0,25.69
2022-05-21,20.1,26.7,13.7,0.2,1.9,65,11.6,26.51
2022-05-20,19.5,25.8,13.9,0.0,1.6,56,8.5,23.67
2022-05-19,19.4,25.1,13.7,0.0,2.0,45,6.3,19.31
2022-05-18,20.1,27.0,12.3,0.1,2.3,50,10.8,23.22
2022-05-17,18.2,26.0,9.5,0.0,1.8,54,11.9,27.09
2022-05-16,15.9,23.4,7.7,0.0,2.0,48,12.5,28.92
2022-05-15,14.7,20.9,8.9,0.0,2.0,45,11.8,28.88
2022-05-14,15.4,21.6,9.2,0.0,2.5,49,11.0,25.87
2022-05-13,16.2,20.2,12.7,0.8,1.5,74,1.7,10.76
2022-05-12,18.9,24.7,14.2,0.0,1.5,66,5.1,19.37
2022-05-11,18.4,24.1,12.8,0.0,1.3,59,7.2,22.61
2022-05-10,16.1,23.3,9.0,0.0,1.7,52,8.3,25.26
2022-05-09,15.6,22.2,10.3,0.4,1.7,60,9.7,25.0
2022-05-08,14.9,19.8,10.2,0.6,1.8,59,5.1,16.8
2022-05-07,17.1,23.4,11.9,0.3,2.1,65,7.8,20.33
2022-05-06,18.7,25.9,11.0,0.0,1.6,65,11.7,26.5
2022-05-05,17.5,25.3,9.2,0.0,1.6,58,12.6,28.66
2022-05-04,16.4,24.7,7.4,0.0,2.0,52,12.5,27.59
2022-05-03,13.1,20.9,4.6,0.0,1.8,56,12.3,27.62
2022-05-02,12.2,18.9,6.2,0.4,1.9,59,10.0,23.14
2022-05-01,12.8,18.7,6.8,0.0,2.3,52,11.5,26.98
2022-04-30,12.4,16.9,8.7,0.0,1.8,69,3.5,15.87
2022-04-29,11.5,15.1,8.8,13.7,2.3,77,2.2,12.29
2022-04-28,15.2,22.1,8.7,0.0,1.8,63,7.8,20.98
2022-04-27,15.8,21.8,10.5,0.0,2.1,55,11.1,25.43
2022-04-26,18.1,22.2,14.7,22.7,1.7,85,2.9,12.24
2022-04-25,19.3,25.6,13.5,9.2,1.4,69,5.2,15.76
2022-04-24,18.5,25.9,11.6,0.0,1.7,66,9.8,24.19
2022-04-23,16.8,23.5,11.6,0.0,1.6,66,7.0,20.15
2022-04-22,16.2,22.8,9.2,0.0,2.6,69,7.3,16.89
2022-04-21,13.4,19.3,7.6,1.0,1.5,60,5.4,14.91
2022-04-20,14.9,23.2,6.1,0.0,1.7,44,12.1,26.55
2022-04-19,14.4,22.6,6.5,0.0,1.7,46,11.8,25.33
2022-04-18,14.5,21.9,8.5,0.0,1.6,43,7.3,19.99
2022-04-17,12.8,20.8,4.1,0.0,1.7,46,11.7,26.52
2022-04-16,11.3,18.7,3.9,0.0,1.9,54,12.0,26.28
2022-04-15,11.4,17.8,6.7,0.0,2.3,61,9.8,24.27
2022-04-14,10.7,13.8,8.7,1.7,2.7,73,1.2,8.36
